river_name,river_area,N_nodes,sim_nodes,DG,HC,HCE5,HCE10,HCR,HCRE5,HCRE10,BW,BWR,BWC,CL,RW,CO,EI
Broadwater.creek,292.262025181,18,NA,1.88888888888889,6.11269841269841,9.37433381456486,12.7375230179047,0.969555833885784,1.69063037918833,2.18520445632406,24.4444444444444,48.8888888888889,0.190988871463501,0.0157929495764007,0.00111325059680796,1,2.36416268896781
Kolan,2750.65065491,129,NA,1.98449612403101,15.4764307325995,20.0500239995947,42.2533043716636,0.762509382200751,1.56789129318269,1.81400185377,813.519379844961,1627.03875968994,-0.0701444440647085,0.000594998105457467,5.46212599369089e-06,1,2.52210508460858
Elliott,339.157966516,16,NA,1.875,5.66785714285714,8.59956302459002,11.5015217221977,0.968270631064235,1.67696871814644,2.2240086189881,20.5625,41.125,0.208846275566875,0.0185261811587728,0.00146007575197874,1,2.32032987140646
Gregory,939.095272714,38,NA,1.94736842105263,8.78018414334204,13.4455508091132,21.3923568189322,0.858965477530143,1.58603587863496,1.88687114761174,102.473684210526,204.947368421053,0.157735790972235,0.00429784621818562,0.000134970284278025,1,2.44198789472037
Isis,1382.68714924,76,NA,1.97368421052632,12.4707060284419,18.1164031073172,33.8391482991862,0.814059071214824,1.58143115922271,1.85559224083416,308.197368421053,616.39473684211,0.129951222946865,0.00150409200070215,2.36479641404077e-05,1,2.50159661023081
Mary,9442.20432056,405,NA,1.99506172839506,27.0492765435775,25.5792276014461,68.3326480051774,0.724005170640502,1.57280889263762,1.83955951534921,4725.32345679012,9450.64691358144,0.696008767492247,0.000105827984739741,3.05012146020157e-07,1,2.55339123437974
Maroochy,541.92284722,24,NA,1.91666666666667,7.27275132275132,11.3876170735151,16.1721499792967,0.955626642089461,1.69705316334228,2.10498439827357,38.5416666666667,77.0833333333335,0.160116821350994,0.0103911621816139,0.000545615627571866,1,2.44200077293336
Logan,3835.57660148,178,NA,1.98876404494382,17.2199492069592,20.4115780792807,45.1615614424405,0.732146648615497,1.55588114592001,1.7816619324267,1532.06741573034,3064.13483146078,0.50775119781418,0.000321956936889825,2.12334013473227e-06,1,2.5302788189942
Richmond,6864.98803921,308,NA,1.99350649350649,26.1177532260899,27.9065799769589,73.5838454801424,0.755267748661423,1.58210027386411,1.86686840803249,2463.62012987013,4927.24025974029,-2.20396135476261,0.000198066217558937,7.54098849278838e-07,1,2.57651063344871
Macleay,11372.619942,507,NA,1.99605522682446,30.3949204691023,26.54432952155,74.867593278717,0.710361013388656,1.55428904297256,1.8032274735781,6630.03747534517,13260.0749506906,0.77645197551862,7.64557904945075e-05,1.79969242472089e-07,1,2.57372383318345
Bellinger,1140.83310584,38,NA,1.94736842105263,8.74567070356544,13.3467967980637,21.2541446230057,0.857679076300761,1.59158815391111,1.89096526047828,104.368421052632,208.736842105263,0.160557602142459,0.00421123623095416,0.000129635113982898,1,2.43051228562213
Nambucca,1308.51681275,53,NA,1.9622641509434,10.3022565575606,15.4511794450404,26.450877077135,0.824406028308686,1.58287050924743,1.87364795082949,182.716981132075,365.433962264151,0.143308480880339,0.00248436942286973,5.46637551738559e-05,1,2.47582467834591
Hastings,3638.71316764,202,NA,1.99009900990099,19.5652956478905,23.169141308552,53.5695373707408,0.751799092699987,1.57635041737235,1.84318114047423,1597.24752475248,3194.49504950499,-1.91789676701981,0.000305067238717412,1.72133072139899e-06,1,2.54343315322794
Manning,8127.73214351,342,NA,1.99415204678363,25.8538132497312,25.4886545975624,68.8073778527191,0.734217898355749,1.56165941559659,1.82291309686679,3215.02339181287,6430.04678362579,0.531823433277062,0.000153554000509122,5.32434878282375e-07,1,2.55031144111308
Hunter,21500.9785243,951,NA,1.99789695057834,41.6587752151961,27.9526286640047,87.2887424397741,0.699871409604172,1.55562612422725,1.80598248593371,16423.5362776025,32847.0725552072,NaN,3.07501455614632e-05,3.74908277877406e-08,1,2.57178721518718
Myall.Crawford,951.402855728,44,NA,1.95454545454545,9.73069153069153,15.0935935013998,24.5604546695229,0.866944557274279,1.60015065889966,1.92857662100389,117.977272727273,235.954545454545,0.133917725226543,0.00374085681979347,0.000104575063478844,1,2.49082489428051
Murray,11197.0796386,645,NA,1.9968992248062,31.740515096921,25.3574181192718,70.7387370495392,0.692742635549919,1.54644190943664,1.77974408809852,11067.6217054264,22135.2434108538,0.784664353750836,4.5448371406681e-05,7.95458075285411e-08,1,2.56180857460794
Hawkesbury,21256.4604952,957,NA,1.99791013584117,38.5843029639767,25.8849257892964,75.8712068258016,0.692074724053098,1.55969895646691,1.80633114047783,19020.0355276907,38040.0710553851,0.737039788589022,2.66585545823478e-05,3.22708417142752e-08,1,2.58744447112301
Lake.Macquarie,865.700150782,16,NA,1.875,5.75892857142857,8.78392048626623,11.6669899411175,0.992635511218341,1.72489977608583,2.28214566555268,19.0625,38.125,0.194871792900909,0.0196121441520619,0.0015968513436969,1,2.3495858044133
Wyong,643.865664139,24,NA,1.91666666666667,7.18240740740741,11.197185248081,15.9951841666928,0.9428261184628,1.6738771108539,2.08124905805244,40.2083333333333,80.4166666666667,0.166571966901515,0.0100556392332774,0.000522871082067171,1,2.42177435755779
Collie,4910.65765489,300,NA,1.99333333333333,22.3024559976882,22.7948782990784,56.8227614751744,0.716976301457845,1.54647782874444,1.77180133016268,3262.23666666667,6524.47333333346,0.674864692110755,0.000151720185058163,5.7497117711848e-07,1,2.54685674375639
Capel,727.431922459,35,NA,1.94285714285714,8.30617382617383,12.6643684248881,19.89670166755,0.847281475397998,1.57427916470322,1.86700954556814,93.2285714285714,186.457142857143,0.170258070904408,0.00472417373267766,0.000161946325754011,1,2.42575671798262
Ludlow,661.813645813,50,NA,1.96,10.3136627816628,15.8134272084388,26.5534385390046,0.856150282200932,1.6055559519484,1.91490701405626,149.04,298.080000000002,0.129451515393757,0.00299626013262611,7.22817743481207e-05,1,2.48876716414144
Vasse,471.362061893,18,NA,1.88888888888889,6.11269841269841,9.37433381456486,12.7375230179047,0.969555833885785,1.69063037918833,2.18520445632406,24.4444444444444,48.8888888888889,0.190988871464099,0.0157929495764007,0.00111325059680796,1,2.36416268896781
Margaret,447.93345485,34,NA,1.94117647058824,8.21687332275568,12.5209974579502,19.5120740867495,0.86120934655623,1.58613718455279,1.87246086441619,88.8235294117647,177.647058823529,0.172678660964347,0.00491496135431829,0.000169568525437368,1,2.41204738399015
Frankland,4783.73454646,236,NA,1.99152542372881,18.8407300093085,20.61122871654,47.3894840877828,0.70678532126825,1.54665808489022,1.76113305015044,2666.14830508475,5332.29661016954,0.621659840497327,0.000187381159577835,9.16446555179988e-07,1,2.51083429478518
Georges,933.897671162,42,NA,1.95238095238095,9.51861154718298,14.7757564845354,23.7294652229505,0.87367726532554,1.61721974735091,1.93802910107389,110.571428571429,221.142857142858,0.138333587946095,0.00397374130462135,0.00011478543123728,1,2.49516164180665
Warren,4365.40732694,250,NA,1.992,20.2961054949036,21.8367684833918,52.4952047357785,0.717104348589548,1.54345172235207,1.77070227292599,2509.872,5019.74400000003,-1.33399197381513,0.000198808526353467,9.4812525914583e-07,1,2.53209424902808
Donnelly,1538.10235809,96,NA,1.97916666666667,12.9183301720218,17.4218422836974,33.9245131024598,0.757898389217415,1.54456329078137,1.77444706617985,583.260416666667,1166.52083333333,0.406394151042578,0.000819220033596618,9.65482553192845e-06,1,2.47589906211196
Scott,705.550144972,60,NA,1.96666666666667,11.3051478884606,17.0930160768955,29.8313808903345,0.840379651922602,1.60813148960159,1.91047583510961,204.116666666667,408.233333333334,0.120176529911483,0.00222518946532182,4.40645660325202e-05,1,2.51118158375502
Kent,1909.54076773,108,NA,1.98148148148148,14.2591867970408,19.3618034720057,38.3126839838336,0.778623434964198,1.59197875899922,1.85088372956824,642.805555555556,1285.61111111111,0.411857374732126,0.000738669676413583,7.63180855317398e-06,1,2.51916645651521
Kalgan,2568.66985004,136,NA,1.98529411764706,16.5453231314382,21.8186722563117,46.2452517351453,0.779581855600671,1.58695726434884,1.87582095857919,811.036764705882,1622.07352941177,0.497311468407857,0.000590111324630769,4.99826516849861e-06,1,2.53853237768642
Deep.Aus,1033.89199783,70,NA,1.97142857142857,11.5816264456997,16.7088555623301,30.6682278969991,0.788595276494171,1.55756848082987,1.80949858566133,301.642857142857,603.285714285714,0.179448072535279,0.00155619243080122,2.65880675416342e-05,1,2.48644633149647
Shannon.Aus,859.360178762,57,NA,1.96491228070175,10.1851627632089,14.7511239898632,25.9199181000492,0.784594722599682,1.53546561625795,1.76112660222973,238.035087719298,476.070175438597,0.175837794236424,0.00195776609171863,4.02802941717086e-05,1,2.44032755647742
Hay.1,1424.37680698,73,NA,1.97260273972603,12.2995541720721,18.0803957958144,33.3334160049298,0.817076391428341,1.59168060264583,1.88334407049002,285.232876712329,570.465753424658,0.142718752617551,0.00161936362613175,2.64478113466877e-05,1,2.50473117203492
Gardner,519.116222145,40,NA,1.95,9.39622155622156,14.727270059039,23.3286557113411,0.889677709113894,1.63488166689281,1.97828078021314,96.525,193.050000000001,0.134054562935373,0.00448264590561407,0.000137434335265813,1,2.48820831133359
